"subjID","trial","deck","loss","gain","Study","group_id"
137,14,2,0,100,"Horstmann",1
137,15,2,0,100,"Horstmann",1
137,16,2,-1250,100,"Horstmann",1
137,17,3,0,50,"Horstmann",1
137,18,1,-350,100,"Horstmann",1
137,19,4,-250,50,"Horstmann",1
137,20,2,0,100,"Horstmann",1
137,21,2,0,100,"Horstmann",1
137,22,2,0,100,"Horstmann",1
137,23,2,0,100,"Horstmann",1
137,24,2,0,100,"Horstmann",1
137,25,2,0,100,"Horstmann",1
137,26,2,0,100,"Horstmann",1
137,27,2,0,100,"Horstmann",1
137,28,2,-1250,100,"Horstmann",1
137,29,2,0,100,"Horstmann",1
137,30,2,0,100,"Horstmann",1
137,31,2,0,100,"Horstmann",1
137,32,2,0,100,"Horstmann",1
137,33,2,0,100,"Horstmann",1
137,34,2,0,100,"Horstmann",1
137,35,2,-1250,100,"Horstmann",1
137,36,2,0,100,"Horstmann",1
137,37,2,0,100,"Horstmann",1
137,38,2,0,100,"Horstmann",1
137,39,2,0,100,"Horstmann",1
137,40,2,0,100,"Horstmann",1
137,41,2,0,100,"Horstmann",1
137,42,2,0,100,"Horstmann",1
137,43,3,-50,50,"Horstmann",1
137,44,3,-50,50,"Horstmann",1
137,45,3,0,50,"Horstmann",1
137,46,3,0,50,"Horstmann",1
137,47,3,-50,50,"Horstmann",1
137,48,1,0,100,"Horstmann",1
137,49,1,0,100,"Horstmann",1
137,50,1,0,100,"Horstmann",1
137,51,4,0,50,"Horstmann",1
137,52,4,0,50,"Horstmann",1
137,53,4,0,50,"Horstmann",1
137,54,4,0,50,"Horstmann",1
137,55,4,0,50,"Horstmann",1
137,56,2,0,100,"Horstmann",1
137,57,2,0,100,"Horstmann",1
137,58,2,0,100,"Horstmann",1
137,59,3,0,50,"Horstmann",1
137,60,1,0,100,"Horstmann",1
137,61,4,0,50,"Horstmann",1
137,62,1,-250,100,"Horstmann",1
137,63,4,0,50,"Horstmann",1
137,64,3,0,50,"Horstmann",1
137,65,2,0,100,"Horstmann",1
137,66,3,0,50,"Horstmann",1
137,67,1,-300,100,"Horstmann",1
137,68,3,-50,50,"Horstmann",1
137,69,3,-50,50,"Horstmann",1
137,70,3,0,50,"Horstmann",1
137,71,3,-50,50,"Horstmann",1
137,72,3,0,50,"Horstmann",1
137,73,3,-50,50,"Horstmann",1
137,74,3,-50,50,"Horstmann",1
137,75,3,-50,50,"Horstmann",1
137,76,3,-50,50,"Horstmann",1
137,77,3,-50,50,"Horstmann",1
137,78,3,0,50,"Horstmann",1
137,79,3,0,50,"Horstmann",1
137,80,3,-50,50,"Horstmann",1
137,81,3,-50,50,"Horstmann",1
137,82,3,0,50,"Horstmann",1
137,83,3,0,50,"Horstmann",1
137,84,3,0,50,"Horstmann",1
137,85,3,0,50,"Horstmann",1
137,86,3,-50,50,"Horstmann",1
137,87,3,0,50,"Horstmann",1
137,88,3,0,50,"Horstmann",1
137,89,3,-50,50,"Horstmann",1
137,90,3,-50,50,"Horstmann",1
137,91,3,0,50,"Horstmann",1
137,92,3,0,50,"Horstmann",1
137,93,3,-50,50,"Horstmann",1
137,94,3,-50,50,"Horstmann",1
137,95,3,-50,50,"Horstmann",1
137,96,3,-50,50,"Horstmann",1
137,97,3,-50,50,"Horstmann",1
137,98,3,0,50,"Horstmann",1
137,99,3,0,50,"Horstmann",1
137,100,3,0,50,"Horstmann",1
138,1,2,0,100,"Horstmann",1
138,2,4,0,50,"Horstmann",1
138,3,1,0,100,"Horstmann",1
138,4,3,0,50,"Horstmann",1
138,5,1,-150,100,"Horstmann",1
138,6,3,-50,50,"Horstmann",1
138,7,2,0,100,"Horstmann",1
138,8,2,0,100,"Horstmann",1
138,9,4,0,50,"Horstmann",1
138,10,2,0,100,"Horstmann",1
138,11,1,-250,100,"Horstmann",1
138,12,2,0,100,"Horstmann",1
138,13,2,0,100,"Horstmann",1
138,14,2,0,100,"Horstmann",1
138,15,2,0,100,"Horstmann",1
138,16,2,0,100,"Horstmann",1
138,17,2,-1250,100,"Horstmann",1
138,18,4,0,50,"Horstmann",1
138,19,4,0,50,"Horstmann",1
138,20,4,0,50,"Horstmann",1
138,21,1,0,100,"Horstmann",1
138,22,3,-50,50,"Horstmann",1
138,23,4,0,50,"Horstmann",1
138,24,3,-50,50,"Horstmann",1
138,25,4,0,50,"Horstmann",1
138,26,4,0,50,"Horstmann",1
138,27,2,-1250,100,"Horstmann",1
138,28,4,-250,50,"Horstmann",1
138,29,1,-200,100,"Horstmann",1
138,30,3,-50,50,"Horstmann",1
138,31,1,0,100,"Horstmann",1
138,32,1,-300,100,"Horstmann",1
138,33,4,0,50,"Horstmann",1
138,34,4,0,50,"Horstmann",1
138,35,4,0,50,"Horstmann",1
138,36,1,0,100,"Horstmann",1
138,37,4,0,50,"Horstmann",1
138,38,4,-250,50,"Horstmann",1
138,39,1,0,100,"Horstmann",1
138,40,1,-350,100,"Horstmann",1
138,41,3,-50,50,"Horstmann",1
138,42,4,0,50,"Horstmann",1
138,43,2,0,100,"Horstmann",1
138,44,2,0,100,"Horstmann",1
138,45,2,0,100,"Horstmann",1
138,46,2,0,100,"Horstmann",1
138,47,4,0,50,"Horstmann",1
138,48,2,0,100,"Horstmann",1
138,49,4,0,50,"Horstmann",1
138,50,4,0,50,"Horstmann",1
138,51,3,0,50,"Horstmann",1
138,52,3,0,50,"Horstmann",1
138,53,3,0,50,"Horstmann",1
138,54,4,0,50,"Horstmann",1
138,55,4,0,50,"Horstmann",1
138,56,3,0,50,"Horstmann",1
138,57,3,-50,50,"Horstmann",1
138,58,4,-250,50,"Horstmann",1
138,59,4,0,50,"Horstmann",1
138,60,3,0,50,"Horstmann",1
138,61,1,-200,100,"Horstmann",1
138,62,4,0,50,"Horstmann",1
138,63,4,0,50,"Horstmann",1
138,64,2,0,100,"Horstmann",1
138,65,2,0,100,"Horstmann",1
138,66,4,0,50,"Horstmann",1
138,67,4,0,50,"Horstmann",1
138,68,1,-300,100,"Horstmann",1
138,69,4,0,50,"Horstmann",1
138,70,1,0,100,"Horstmann",1
138,71,1,0,100,"Horstmann",1
138,72,4,0,50,"Horstmann",1
138,73,1,0,100,"Horstmann",1
138,74,4,0,50,"Horstmann",1
138,75,3,0,50,"Horstmann",1
138,76,3,-50,50,"Horstmann",1
138,77,4,0,50,"Horstmann",1
138,78,1,-350,100,"Horstmann",1
138,79,4,0,50,"Horstmann",1
138,80,2,0,100,"Horstmann",1
138,81,4,-250,50,"Horstmann",1
138,82,2,0,100,"Horstmann",1
138,83,2,0,100,"Horstmann",1
138,84,1,0,100,"Horstmann",1
138,85,4,0,50,"Horstmann",1
138,86,1,0,100,"Horstmann",1
138,87,4,0,50,"Horstmann",1
138,88,1,-150,100,"Horstmann",1
138,89,3,0,50,"Horstmann",1
138,90,4,0,50,"Horstmann",1
138,91,3,-50,50,"Horstmann",1
138,92,4,0,50,"Horstmann",1
138,93,4,0,50,"Horstmann",1
138,94,1,-250,100,"Horstmann",1
138,95,4,0,50,"Horstmann",1
138,96,4,0,50,"Horstmann",1
138,97,3,0,50,"Horstmann",1
138,98,4,0,50,"Horstmann",1
138,99,3,-50,50,"Horstmann",1
138,100,4,0,50,"Horstmann",1
139,1,3,0,50,"Horstmann",1
139,2,2,0,100,"Horstmann",1
139,3,1,-250,100,"Horstmann",1
139,4,2,0,100,"Horstmann",1
139,5,2,0,100,"Horstmann",1
139,6,4,0,50,"Horstmann",1
139,7,2,0,100,"Horstmann",1
139,8,3,-50,50,"Horstmann",1
139,9,2,0,100,"Horstmann",1
139,10,2,0,100,"Horstmann",1
139,11,2,0,100,"Horstmann",1
139,12,2,0,100,"Horstmann",1
139,13,2,0,100,"Horstmann",1
139,14,1,-200,100,"Horstmann",1
139,15,2,-1250,100,"Horstmann",1
139,16,3,0,50,"Horstmann",1
139,17,2,-1250,100,"Horstmann",1
139,18,1,0,100,"Horstmann",1
139,19,1,-350,100,"Horstmann",1
139,20,3,0,50,"Horstmann",1
139,21,4,0,50,"Horstmann",1
139,22,3,0,50,"Horstmann",1
139,23,2,0,100,"Horstmann",1
139,24,1,-300,100,"Horstmann",1
139,25,2,0,100,"Horstmann",1
139,26,2,0,100,"Horstmann",1
139,27,3,-50,50,"Horstmann",1
139,28,3,-50,50,"Horstmann",1
139,29,3,-50,50,"Horstmann",1
139,30,2,0,100,"Horstmann",1
139,31,2,0,100,"Horstmann",1
139,32,4,-250,50,"Horstmann",1
139,33,2,0,100,"Horstmann",1
139,34,3,0,50,"Horstmann",1
139,35,2,0,100,"Horstmann",1
139,36,3,-50,50,"Horstmann",1
139,37,4,0,50,"Horstmann",1
139,38,4,0,50,"Horstmann",1
139,39,4,0,50,"Horstmann",1
139,40,3,-50,50,"Horstmann",1
139,41,1,-150,100,"Horstmann",1
139,42,2,0,100,"Horstmann",1
139,43,4,0,50,"Horstmann",1
139,44,2,0,100,"Horstmann",1
139,45,3,0,50,"Horstmann",1
139,46,2,0,100,"Horstmann",1
139,47,4,0,50,"Horstmann",1
139,48,2,0,100,"Horstmann",1
139,49,3,0,50,"Horstmann",1
139,50,3,-50,50,"Horstmann",1
139,51,4,0,50,"Horstmann",1
139,52,4,0,50,"Horstmann",1
139,53,2,0,100,"Horstmann",1
139,54,2,0,100,"Horstmann",1
139,55,2,0,100,"Horstmann",1
139,56,2,0,100,"Horstmann",1
139,57,2,-1250,100,"Horstmann",1
139,58,3,-50,50,"Horstmann",1
139,59,4,0,50,"Horstmann",1
139,60,1,0,100,"Horstmann",1
139,61,1,0,100,"Horstmann",1
139,62,1,0,100,"Horstmann",1
139,63,1,0,100,"Horstmann",1
139,64,1,-150,100,"Horstmann",1
139,65,2,0,100,"Horstmann",1
139,66,2,0,100,"Horstmann",1
139,67,2,0,100,"Horstmann",1
139,68,2,0,100,"Horstmann",1
139,69,4,0,50,"Horstmann",1
139,70,4,0,50,"Horstmann",1
139,71,4,0,50,"Horstmann",1
139,72,4,0,50,"Horstmann",1
139,73,2,0,100,"Horstmann",1
139,74,2,0,100,"Horstmann",1
139,75,2,0,100,"Horstmann",1
139,76,2,0,100,"Horstmann",1
139,77,3,0,50,"Horstmann",1
139,78,3,0,50,"Horstmann",1
139,79,3,0,50,"Horstmann",1
139,80,3,-50,50,"Horstmann",1
139,81,1,-200,100,"Horstmann",1
139,82,2,0,100,"Horstmann",1
139,83,2,0,100,"Horstmann",1
139,84,2,0,100,"Horstmann",1
139,85,2,-1250,100,"Horstmann",1
139,86,4,0,50,"Horstmann",1
139,87,4,0,50,"Horstmann",1
139,88,3,-50,50,"Horstmann",1
139,89,1,0,100,"Horstmann",1
139,90,1,0,100,"Horstmann",1
139,91,2,0,100,"Horstmann",1
139,92,2,-1250,100,"Horstmann",1
139,93,1,0,100,"Horstmann",1
139,94,2,0,100,"Horstmann",1
139,95,4,-250,50,"Horstmann",1
139,96,3,0,50,"Horstmann",1
139,97,3,-50,50,"Horstmann",1
139,98,2,0,100,"Horstmann",1
139,99,2,0,100,"Horstmann",1
139,100,1,-300,100,"Horstmann",1
140,1,3,-50,50,"Horstmann",1
140,2,2,0,100,"Horstmann",1
140,3,4,0,50,"Horstmann",1
140,4,1,-250,100,"Horstmann",1
140,5,2,0,100,"Horstmann",1
140,6,4,0,50,"Horstmann",1
140,7,2,0,100,"Horstmann",1
140,8,2,0,100,"Horstmann",1
140,9,2,0,100,"Horstmann",1
140,10,2,0,100,"Horstmann",1
140,11,2,0,100,"Horstmann",1
140,12,2,-1250,100,"Horstmann",1
140,13,3,0,50,"Horstmann",1
140,14,3,0,50,"Horstmann",1
140,15,3,0,50,"Horstmann",1
140,16,4,-250,50,"Horstmann",1
140,17,3,-50,50,"Horstmann",1
140,18,2,0,100,"Horstmann",1
140,19,3,-50,50,"Horstmann",1
140,20,2,0,100,"Horstmann",1
140,21,2,0,100,"Horstmann",1
140,22,2,0,100,"Horstmann",1
140,23,2,0,100,"Horstmann",1
140,24,2,0,100,"Horstmann",1
140,25,3,-50,50,"Horstmann",1
140,26,2,0,100,"Horstmann",1
140,27,2,0,100,"Horstmann",1
140,28,2,0,100,"Horstmann",1
140,29,2,-1250,100,"Horstmann",1
140,30,3,0,50,"Horstmann",1
140,31,3,-50,50,"Horstmann",1
140,32,2,0,100,"Horstmann",1
140,33,2,0,100,"Horstmann",1
140,34,2,0,100,"Horstmann",1
140,35,2,0,100,"Horstmann",1
140,36,2,0,100,"Horstmann",1
140,37,2,0,100,"Horstmann",1
140,38,2,-1250,100,"Horstmann",1
140,39,2,0,100,"Horstmann",1
140,40,2,0,100,"Horstmann",1
140,41,2,0,100,"Horstmann",1
140,42,2,0,100,"Horstmann",1
140,43,2,0,100,"Horstmann",1
140,44,3,0,50,"Horstmann",1
140,45,2,0,100,"Horstmann",1
140,46,2,0,100,"Horstmann",1
140,47,2,0,100,"Horstmann",1
140,48,3,0,50,"Horstmann",1
140,49,2,0,100,"Horstmann",1
140,50,2,0,100,"Horstmann",1
140,51,3,0,50,"Horstmann",1
140,52,2,0,100,"Horstmann",1
140,53,3,0,50,"Horstmann",1
140,54,2,0,100,"Horstmann",1
140,55,3,0,50,"Horstmann",1
140,56,2,0,100,"Horstmann",1
140,57,3,0,50,"Horstmann",1
140,58,2,-1250,100,"Horstmann",1
140,59,2,0,100,"Horstmann",1
140,60,2,0,100,"Horstmann",1
140,61,2,0,100,"Horstmann",1
140,62,2,0,100,"Horstmann",1
140,63,2,0,100,"Horstmann",1
140,64,2,0,100,"Horstmann",1
140,65,2,0,100,"Horstmann",1
140,66,2,-1250,100,"Horstmann",1
140,67,3,-50,50,"Horstmann",1
140,68,2,0,100,"Horstmann",1
140,69,2,0,100,"Horstmann",1
140,70,2,0,100,"Horstmann",1
140,71,2,0,100,"Horstmann",1
140,72,2,0,100,"Horstmann",1
140,73,2,0,100,"Horstmann",1
140,74,3,-50,50,"Horstmann",1
140,75,2,0,100,"Horstmann",1
140,76,2,0,100,"Horstmann",1
140,77,2,-1250,100,"Horstmann",1
140,78,2,0,100,"Horstmann",1
140,79,2,0,100,"Horstmann",1
140,80,2,0,100,"Horstmann",1
140,81,2,0,100,"Horstmann",1
140,82,2,0,100,"Horstmann",1
140,83,2,0,100,"Horstmann",1
140,84,3,-50,50,"Horstmann",1
140,85,2,0,100,"Horstmann",1
140,86,2,0,100,"Horstmann",1
140,87,3,-50,50,"Horstmann",1
140,88,2,-1250,100,"Horstmann",1
140,89,4,0,50,"Horstmann",1
140,90,1,0,100,"Horstmann",1
140,91,1,-350,100,"Horstmann",1
140,92,1,0,100,"Horstmann",1
140,93,2,0,100,"Horstmann",1
140,94,2,0,100,"Horstmann",1
140,95,2,0,100,"Horstmann",1
140,96,2,0,100,"Horstmann",1
140,97,2,0,100,"Horstmann",1
140,98,2,0,100,"Horstmann",1
140,99,3,-50,50,"Horstmann",1
140,100,2,0,100,"Horstmann",1
141,1,3,-50,50,"Horstmann",1
141,2,4,0,50,"Horstmann",1
141,3,4,0,50,"Horstmann",1
141,4,4,0,50,"Horstmann",1
141,5,4,0,50,"Horstmann",1
141,6,4,0,50,"Horstmann",1
141,7,4,0,50,"Horstmann",1
141,8,4,0,50,"Horstmann",1
141,9,4,0,50,"Horstmann",1
141,10,4,-250,50,"Horstmann",1
141,11,4,0,50,"Horstmann",1
141,12,4,0,50,"Horstmann",1
141,13,4,0,50,"Horstmann",1
141,14,4,0,50,"Horstmann",1
141,15,4,0,50,"Horstmann",1
141,16,2,0,100,"Horstmann",1
141,17,2,0,100,"Horstmann",1
141,18,2,0,100,"Horstmann",1
141,19,2,0,100,"Horstmann",1
141,20,2,0,100,"Horstmann",1
141,21,4,0,50,"Horstmann",1
141,22,4,0,50,"Horstmann",1
141,23,4,0,50,"Horstmann",1
141,24,4,0,50,"Horstmann",1
141,25,4,0,50,"Horstmann",1
141,26,2,-1250,100,"Horstmann",1
141,27,4,-250,50,"Horstmann",1
141,28,2,0,100,"Horstmann",1
141,29,2,0,100,"Horstmann",1
141,30,2,0,100,"Horstmann",1
141,31,2,0,100,"Horstmann",1
141,32,2,0,100,"Horstmann",1
141,33,4,0,50,"Horstmann",1
141,34,4,0,50,"Horstmann",1
141,35,4,0,50,"Horstmann",1
141,36,4,-250,50,"Horstmann",1
141,37,4,0,50,"Horstmann",1
141,38,1,-250,100,"Horstmann",1
141,39,1,-150,100,"Horstmann",1
141,40,1,0,100,"Horstmann",1
141,41,1,-300,100,"Horstmann",1
141,42,1,0,100,"Horstmann",1
141,43,2,0,100,"Horstmann",1
141,44,2,0,100,"Horstmann",1
141,45,2,0,100,"Horstmann",1
141,46,2,-1250,100,"Horstmann",1
141,47,2,0,100,"Horstmann",1
141,48,2,0,100,"Horstmann",1
141,49,2,0,100,"Horstmann",1
141,50,2,0,100,"Horstmann",1
141,51,2,0,100,"Horstmann",1
141,52,4,0,50,"Horstmann",1
141,53,4,0,50,"Horstmann",1
141,54,4,0,50,"Horstmann",1
141,55,4,0,50,"Horstmann",1
141,56,4,0,50,"Horstmann",1
141,57,3,-50,50,"Horstmann",1
141,58,4,0,50,"Horstmann",1
141,59,4,0,50,"Horstmann",1
141,60,4,0,50,"Horstmann",1
141,61,4,0,50,"Horstmann",1
141,62,4,0,50,"Horstmann",1
141,63,2,0,100,"Horstmann",1
141,64,2,0,100,"Horstmann",1
141,65,2,-1250,100,"Horstmann",1
141,66,2,0,100,"Horstmann",1
141,67,2,0,100,"Horstmann",1
141,68,2,0,100,"Horstmann",1
141,69,2,0,100,"Horstmann",1
141,70,2,0,100,"Horstmann",1
141,71,3,0,50,"Horstmann",1
141,72,4,0,50,"Horstmann",1
141,73,4,0,50,"Horstmann",1
141,74,4,0,50,"Horstmann",1
141,75,4,-250,50,"Horstmann",1
141,76,3,-50,50,"Horstmann",1
141,77,2,0,100,"Horstmann",1
141,78,2,0,100,"Horstmann",1
141,79,2,0,100,"Horstmann",1
141,80,2,0,100,"Horstmann",1
141,81,2,-1250,100,"Horstmann",1
141,82,1,0,100,"Horstmann",1
141,83,1,-200,100,"Horstmann",1
141,84,1,0,100,"Horstmann",1
141,85,3,-50,50,"Horstmann",1
141,86,4,0,50,"Horstmann",1
141,87,4,0,50,"Horstmann",1
141,88,4,0,50,"Horstmann",1
141,89,4,0,50,"Horstmann",1
141,90,4,0,50,"Horstmann",1
141,91,2,0,100,"Horstmann",1
141,92,2,0,100,"Horstmann",1
141,93,2,0,100,"Horstmann",1
141,94,2,0,100,"Horstmann",1
141,95,2,0,100,"Horstmann",1
141,96,3,0,50,"Horstmann",1
141,97,2,0,100,"Horstmann",1
141,98,2,0,100,"Horstmann",1
141,99,2,0,100,"Horstmann",1
141,100,2,0,100,"Horstmann",1
142,1,4,0,50,"Horstmann",1
142,2,3,0,50,"Horstmann",1
142,3,1,0,100,"Horstmann",1
142,4,2,0,100,"Horstmann",1
142,5,2,0,100,"Horstmann",1
142,6,1,-350,100,"Horstmann",1
142,7,3,-50,50,"Horstmann",1
142,8,4,0,50,"Horstmann",1
142,9,4,0,50,"Horstmann",1
142,10,2,0,100,"Horstmann",1
142,11,2,0,100,"Horstmann",1
142,12,2,0,100,"Horstmann",1
142,13,4,0,50,"Horstmann",1
142,14,3,-50,50,"Horstmann",1
142,15,2,-1250,100,"Horstmann",1
142,16,4,-250,50,"Horstmann",1
142,17,3,-50,50,"Horstmann",1
142,18,1,-200,100,"Horstmann",1
142,19,4,0,50,"Horstmann",1
142,20,4,0,50,"Horstmann",1
142,21,2,0,100,"Horstmann",1
142,22,2,0,100,"Horstmann",1
142,23,3,0,50,"Horstmann",1
142,24,3,0,50,"Horstmann",1
142,25,4,0,50,"Horstmann",1
142,26,4,0,50,"Horstmann",1
142,27,3,-50,50,"Horstmann",1
142,28,4,0,50,"Horstmann",1
142,29,4,0,50,"Horstmann",1
142,30,4,0,50,"Horstmann",1
142,31,4,-250,50,"Horstmann",1
142,32,1,-150,100,"Horstmann",1
142,33,1,0,100,"Horstmann",1
142,34,1,0,100,"Horstmann",1
142,35,1,0,100,"Horstmann",1
142,36,1,0,100,"Horstmann",1
142,37,1,-300,100,"Horstmann",1
142,38,4,0,50,"Horstmann",1
142,39,2,0,100,"Horstmann",1
142,40,2,0,100,"Horstmann",1
142,41,4,0,50,"Horstmann",1
142,42,4,0,50,"Horstmann",1
142,43,3,0,50,"Horstmann",1
142,44,4,0,50,"Horstmann",1
142,45,4,0,50,"Horstmann",1
142,46,4,0,50,"Horstmann",1
142,47,1,-250,100,"Horstmann",1
142,48,3,0,50,"Horstmann",1
142,49,3,-50,50,"Horstmann",1
142,50,4,0,50,"Horstmann",1
142,51,4,0,50,"Horstmann",1
142,52,4,0,50,"Horstmann",1
142,53,4,0,50,"Horstmann",1
142,54,4,0,50,"Horstmann",1
142,55,4,-250,50,"Horstmann",1
142,56,1,0,100,"Horstmann",1
142,57,1,-150,100,"Horstmann",1
142,58,3,0,50,"Horstmann",1
142,59,4,0,50,"Horstmann",1
142,60,4,0,50,"Horstmann",1
142,61,4,0,50,"Horstmann",1
142,62,4,0,50,"Horstmann",1
142,63,4,0,50,"Horstmann",1
142,64,4,0,50,"Horstmann",1
142,65,4,-250,50,"Horstmann",1
142,66,4,0,50,"Horstmann",1
142,67,4,0,50,"Horstmann",1
142,68,4,0,50,"Horstmann",1
142,69,4,0,50,"Horstmann",1
142,70,3,-50,50,"Horstmann",1
142,71,2,0,100,"Horstmann",1
142,72,4,0,50,"Horstmann",1
142,73,3,0,50,"Horstmann",1
142,74,4,0,50,"Horstmann",1
142,75,4,0,50,"Horstmann",1
142,76,3,0,50,"Horstmann",1
142,77,4,0,50,"Horstmann",1
142,78,4,0,50,"Horstmann",1
142,79,4,-250,50,"Horstmann",1
142,80,4,0,50,"Horstmann",1
142,81,4,0,50,"Horstmann",1
142,82,3,-50,50,"Horstmann",1
142,83,3,-50,50,"Horstmann",1
142,84,4,0,50,"Horstmann",1
142,85,4,0,50,"Horstmann",1
142,86,4,0,50,"Horstmann",1
142,87,2,0,100,"Horstmann",1
142,88,4,0,50,"Horstmann",1
142,89,4,0,50,"Horstmann",1
142,90,4,0,50,"Horstmann",1
142,91,2,0,100,"Horstmann",1
142,92,4,0,50,"Horstmann",1
142,93,4,0,50,"Horstmann",1
142,94,4,0,50,"Horstmann",1
142,95,3,-50,50,"Horstmann",1
142,96,4,0,50,"Horstmann",1
142,97,4,0,50,"Horstmann",1
142,98,4,0,50,"Horstmann",1
142,99,4,0,50,"Horstmann",1
142,100,4,0,50,"Horstmann",1
143,1,4,0,50,"Horstmann",1
143,2,3,0,50,"Horstmann",1
143,3,1,0,100,"Horstmann",1
143,4,2,0,100,"Horstmann",1
143,5,3,0,50,"Horstmann",1
143,6,3,-50,50,"Horstmann",1
143,7,1,-200,100,"Horstmann",1
143,8,4,0,50,"Horstmann",1
143,9,4,0,50,"Horstmann",1
143,10,4,0,50,"Horstmann",1
143,11,4,0,50,"Horstmann",1
143,12,4,0,50,"Horstmann",1
143,13,4,0,50,"Horstmann",1
143,14,4,-250,50,"Horstmann",1
143,15,3,-50,50,"Horstmann",1
143,16,1,0,100,"Horstmann",1
143,17,4,0,50,"Horstmann",1
143,18,2,0,100,"Horstmann",1
143,19,4,0,50,"Horstmann",1
143,20,4,0,50,"Horstmann",1
143,21,4,0,50,"Horstmann",1
143,22,1,-300,100,"Horstmann",1
143,23,4,0,50,"Horstmann",1
143,24,4,-250,50,"Horstmann",1
143,25,3,-50,50,"Horstmann",1
143,26,2,0,100,"Horstmann",1
143,27,2,0,100,"Horstmann",1
143,28,2,-1250,100,"Horstmann",1
143,29,4,0,50,"Horstmann",1
143,30,4,0,50,"Horstmann",1
143,31,3,0,50,"Horstmann",1
143,32,3,0,50,"Horstmann",1
143,33,1,-150,100,"Horstmann",1
143,34,4,0,50,"Horstmann",1
143,35,4,0,50,"Horstmann",1
143,36,3,-50,50,"Horstmann",1
143,37,4,0,50,"Horstmann",1
143,38,4,0,50,"Horstmann",1
143,39,3,-50,50,"Horstmann",1
143,40,1,0,100,"Horstmann",1
143,41,2,0,100,"Horstmann",1
143,42,2,0,100,"Horstmann",1
143,43,1,-350,100,"Horstmann",1
143,44,3,0,50,"Horstmann",1
143,45,2,0,100,"Horstmann",1
143,46,2,0,100,"Horstmann",1
143,47,2,0,100,"Horstmann",1
143,48,4,0,50,"Horstmann",1
143,49,3,-50,50,"Horstmann",1
143,50,1,0,100,"Horstmann",1
143,51,2,0,100,"Horstmann",1
143,52,4,0,50,"Horstmann",1
143,53,3,0,50,"Horstmann",1
143,54,1,-250,100,"Horstmann",1
143,55,4,0,50,"Horstmann",1
143,56,2,0,100,"Horstmann",1
143,57,2,0,100,"Horstmann",1
143,58,3,-50,50,"Horstmann",1
143,59,4,0,50,"Horstmann",1
143,60,2,0,100,"Horstmann",1
143,61,3,0,50,"Horstmann",1
143,62,4,0,50,"Horstmann",1
143,63,2,0,100,"Horstmann",1
143,64,4,-250,50,"Horstmann",1
143,65,3,-50,50,"Horstmann",1
143,66,1,0,100,"Horstmann",1
143,67,1,-200,100,"Horstmann",1
143,68,4,0,50,"Horstmann",1
143,69,2,0,100,"Horstmann",1
143,70,3,0,50,"Horstmann",1
143,71,4,0,50,"Horstmann",1
143,72,2,0,100,"Horstmann",1
143,73,4,0,50,"Horstmann",1
143,74,3,0,50,"Horstmann",1
143,75,1,-150,100,"Horstmann",1
143,76,3,-50,50,"Horstmann",1
143,77,4,0,50,"Horstmann",1
143,78,4,0,50,"Horstmann",1
143,79,2,0,100,"Horstmann",1
143,80,2,-1250,100,"Horstmann",1
143,81,4,0,50,"Horstmann",1
143,82,3,0,50,"Horstmann",1
143,83,1,-350,100,"Horstmann",1
143,84,4,0,50,"Horstmann",1
143,85,3,-50,50,"Horstmann",1
143,86,2,0,100,"Horstmann",1
143,87,4,-250,50,"Horstmann",1
143,88,3,-50,50,"Horstmann",1
143,89,1,0,100,"Horstmann",1
143,90,2,0,100,"Horstmann",1
143,91,3,0,50,"Horstmann",1
143,92,1,-250,100,"Horstmann",1
143,93,2,0,100,"Horstmann",1
143,94,4,0,50,"Horstmann",1
143,95,3,-50,50,"Horstmann",1
143,96,1,0,100,"Horstmann",1
143,97,4,0,50,"Horstmann",1
143,98,2,0,100,"Horstmann",1
143,99,4,0,50,"Horstmann",1
143,100,3,-50,50,"Horstmann",1
144,1,4,0,50,"Horstmann",1
144,2,2,-1250,100,"Horstmann",1
144,3,3,-50,50,"Horstmann",1
144,4,4,0,50,"Horstmann",1
144,5,1,-350,100,"Horstmann",1
144,6,4,0,50,"Horstmann",1
144,7,4,-250,50,"Horstmann",1
144,8,1,0,100,"Horstmann",1
144,9,4,0,50,"Horstmann",1
144,10,1,0,100,"Horstmann",1
144,11,4,0,50,"Horstmann",1
144,12,1,0,100,"Horstmann",1
144,13,4,0,50,"Horstmann",1
144,14,1,-150,100,"Horstmann",1
144,15,4,0,50,"Horstmann",1
144,16,4,0,50,"Horstmann",1
144,17,4,0,50,"Horstmann",1
144,18,2,0,100,"Horstmann",1
144,19,4,0,50,"Horstmann",1
144,20,1,-250,100,"Horstmann",1
144,21,4,0,50,"Horstmann",1
144,22,2,0,100,"Horstmann",1
144,23,4,-250,50,"Horstmann",1
144,24,2,0,100,"Horstmann",1
144,25,2,0,100,"Horstmann",1
144,26,2,0,100,"Horstmann",1
144,27,2,0,100,"Horstmann",1
144,28,2,0,100,"Horstmann",1
144,29,2,0,100,"Horstmann",1
144,30,2,0,100,"Horstmann",1
144,31,2,0,100,"Horstmann",1
144,32,2,0,100,"Horstmann",1
144,33,2,0,100,"Horstmann",1
144,34,2,0,100,"Horstmann",1
144,35,2,-1250,100,"Horstmann",1
144,36,3,0,50,"Horstmann",1
144,37,3,0,50,"Horstmann",1
144,38,3,0,50,"Horstmann",1
